1,"BookTitle","Bahá’í Prayers","巴哈伊祈禱文","巴哈伊祈祷文"
109,"MainText","I testify, O my God, to that whereunto Thy chosen Ones have testified, and acknowledge that which the inmates of the all-highest Paradise and those who have circled round Thy mighty Throne have acknowledged. The kingdoms of earth and heaven are Thine, O Lord of the worlds!","我的上帝啊！我見証，如祢所揀選者所見証的，我承認，如那最高樂園之居民及簇擁祢全能寶座周圍的眾靈所承認的，天上地下的王國均歸屬祢，萬千世界之主啊！","我的上帝啊，祢拣选者证实的，我也予以证实。至高天庭之居民，簇拥于祢的威权御座之人，他们所承认的，我也予以承认。万千世界之主啊，天地诸王国皆属于祢！"
110,"PassageAuthor","(Bahá’u’lláh)","（巴哈歐拉）","（巴哈欧拉）"
111,"SectionText","Aid and assistance","祈求扶助","神圣扶助"
112,"PassageNumber",6,6,6
113,"MainText","O Thou Whose face is the object of my adoration, Whose beauty is my sanctuary, Whose habitation is my goal, Whose praise is my hope, Whose providence is my companion, Whose love is the cause of my being, Whose mention is my solace, Whose nearness is my desire, Whose presence is my dearest wish and highest aspiration, I entreat Thee not to withhold from me the things Thou didst ordain for the chosen ones among Thy servants. Supply me, then, with the good of this world and of the next.","祢的聖容是我仰慕的對象，祢的聖美是我的庇蔭，祢的住所是我的目標，祢的讚美是我的祈望，祢的眷佑是我的良伴，祢的愛是我生命之源。念記祢是我的慰藉，親近祢是我的希望，祢的臨在是我最珍貴的願望與最深切的祈盼。我懇求祢，如同任命祢所揀選的僕役們一樣地任命我，繼而，惠賜我今生與來世一切善美的事物。","主啊，祢的圣容是我的仰慕对象，祢的圣美是我的避风港，祢的圣所是我的目标，祢的称赞是我的祈望，祢的旨意是我的良伴，祢的眷爱是我的存在之因，祢的念记是我的慰藉，祢的亲近是我的希冀，祢的临在是我最珍贵的期盼与最深切的渴望。求祢勿让我无缘于祢命定给拣选仆人之物，并将今生来世的一切善美赐我承享。"
114,"MainText","Thou, truly, art the King of all men. There is no God but Thee, the Ever-Forgiving, the Most Generous.","誠然，祢是全人類的君王，除祢之外別無上帝，祢是永恆寬恕者，至為慷慨者。","诚然，祢是全人类的君王。除祢之外别无上帝，祢是永恒宽恕者，至为慷慨者。"
115,"PassageAuthor","(Bahá’u’lláh)","（巴哈歐拉）","（巴哈欧拉）"
116,"PassageNumber",7,7,7
117,"MainText","My God, my Adored One, my King, my Desire! What tongue can voice my thanks to Thee? I was heedless, Thou didst awaken me. I had turned back from Thee, Thou didst graciously aid me to turn towards Thee. I was as one dead, Thou didst quicken me with the water of life. I was withered, Thou didst revive me with the heavenly stream of Thine utterance which hath flowed forth from the Pen of the All-Merciful.","我所仰愛的上帝，我所渴慕的尊王！怎能以言語來道出我對祢的謝意呢？曾經我迷離恍惚，而祢喚醒了我，曾經我背向了祢，然祢惠助我返回祢的懷抱。曾經我死氣沈沈，而祢用生命之水來滋潤我回生。曾經我枯竭萎靡，然祢那流露於萬恩之主筆下的天籟之聲，振興了我。","我的上帝啊，我所崇拜者！祢是我的圣王，祢是我的渴望！我该用怎样的言语才能表达对祢的感激？我懵懂无知，祢将我唤起；我背离祢，祢却仁慈地帮我重归；我死气沉沉，祢用生命之水让我再生；我憔悴萎靡，祢那万恩之笔流出的圣言之溪，使我恢复元气。"
118,"MainText","O Divine Providence! All existence is begotten by Thy bounty; deprive it not of the waters of Thy generosity, neither do Thou withhold it from the ocean of Thy mercy. I beseech Thee to aid and assist me at all times and under all conditions, and seek from the heaven of Thy grace Thine ancient favor. Thou art, in truth, the Lord of bounty, and the Sovereign of the kingdom of eternity.","聖賢的皇天啊！芸芸眾生全賴祢的惠澤而生存。因此，切莫中斷祢所普降於大地的甘霖，也不吝惠予祢那浩如煙海的恩典。懇願祢在我所有的情況裡，隨時扶助我，並希求祢那仁惠上天所亙古不息的恩寵。祢真確是賜福的上帝，永恆天國的君王。","神圣的上帝啊！万物皆因祢的恩泽而受生；切莫停供祢的慷慨之水，亦勿拒绝他们畅饮祢慈悲汪洋。无论何时何地、何种情况，我都恳请祢佑助，祈求祢那仁恩天堂赐我宠爱，万古流长。祢确是恩泽之主，永生天国之王。"
119,"PassageAuthor","(Bahá’u’lláh)","（巴哈歐拉）","（巴哈欧拉）"
120,"PassageNumber",8,8,8
121,"MainText","Lauded be Thy Name, O Lord our God! Thou art in truth the Knower of things unseen. Ordain for us such good as Thine all-embracing knowledge can measure. Thou art the sovereign Lord, the Almighty, the Best-Beloved.","主啊，我們的上帝！贊美歸於祢的聖名。祢確然洞悉不可見之物。求祢命定給我們如此佳美，只有祢包羅萬像的知識才能權衡。祢是威權之上帝，全能唯祢，至愛唯祢。","主啊，我们的上帝！赞美归于祢的圣名。祢确然洞悉不可见之物。求祢命定给我们如此佳美，只有祢包罗万象的知识才能权衡。祢是威权之上帝，全能唯祢，至爱唯祢。"
122,"MainText","All praise be unto Thee, O Lord! We shall seek Thy grace on the appointed Day and shall put our whole reliance in Thee, Who art our Lord. Glorified art Thou, O God! Grant us that which is good and seemly that we may be able to dispense with everything but Thee. Verily, Thou art the Lord of all worlds.","主啊，一切贊美歸於祢！在那命定之日，我們尋求祢的恩惠，全心全意地仰賴祢。祢是我們的主，一切贊美歸於祢！上帝啊！請賜予我們佳美，以使我們拋棄一切，唯祢是依。誠然，祢是萬千世界的統御！","主啊，一切赞美归于祢！在那命定之日，我们寻求祢的恩惠，全心全意地仰赖祢。祢是我们的主，一切赞美归于祢！上帝啊！请赐予我们佳美，以使我们抛弃一切，唯祢是依。诚然，祢是万千世界的统御！"
123,"MainText","O God! Recompense those who endure patiently in Thy days, and strengthen their hearts to walk undeviatingly in the path of Truth. Grant then, O Lord, such goodly gifts as would enable them to gain admittance into Thy blissful Paradise. Exalted art Thou, O Lord God. Let Thy heavenly blessings descend upon homes whose inmates have believed in Thee. Verily, unsurpassed art Thou in sending down divine blessings. Send forth, O God, such hosts as would render Thy faithful servants victorious. Thou dost fashion the created things through the power of Thy decree as Thou pleasest. Thou art in truth the Sovereign, the Creator, the All-Wise.","上帝啊，獎勵這些人吧——在祢的日子裡，他們默默忍耐；加強他們的心志吧，使其在祢的聖道上堅定不移。主啊，將美好的禮物賜予他們吧，使其獲准進入祢極樂天堂。一切贊美歸於祢，主啊，我的上帝！將祢的天恩降給那些家園吧，因為它們的居民已皈依祢。誠然，祢降賜的神聖祝福無與倫比。上帝啊，派出天兵增援吧，他們會給祢忠僕們帶來勝利。借祢諭令之威力，祢塑造萬物，隨心所欲。祢確是全智的創造者，至高無上的君尊！","上帝啊，奖励这些人吧——在祢的日子里，他们默默忍耐；加强他们的心志吧，使其在祢的圣道上坚定不移。主啊，将美好的礼物赐予他们吧，使其获准进入祢极乐天堂。一切赞美归于祢，主啊，我的上帝！将祢的天恩降给那些家园吧，因为它们的居民已皈依祢。诚然，祢降赐的神圣祝福无与伦比。上帝啊，派出天兵增援吧，他们会给祢忠仆们带来胜利。借祢谕令之威力，祢塑造万物，随心所欲。祢确是全智的创造者，至高无上的君尊！"
124,"MainText","Say: God is indeed the Maker of all things. He giveth sustenance in plenty to whomsoever He willeth. He is the Creator, the Source of all beings, the Fashioner, the Almighty, the Maker, the All-Wise. He is the Bearer of the most excellent titles throughout the heavens and the earth and whatever lieth between them. All do His bidding, and all the dwellers of earth and heaven celebrate His praise, and unto Him shall all return.","有言曰：上帝確然是萬物的創造者。祂慷慨賜予其喜悅者養料。祂是造物主，萬有之源，塑造者，全能者，創造者，全智者。祂擁有包羅萬像的卓越名銜，一切都遵照祂的諭令運轉，天使、凡夫都在贊頌祂，一切都將回歸祂的御前。","有言曰：上帝确然是万物的创造者。祂慷慨赐予其喜悦者养料。祂是造物主，万有之源，塑造者，全能者，创造者，全智者。祂拥有包罗万象的卓越名衔，一切都遵照祂的谕令运转，天使、凡夫都在赞颂祂，一切都将回归祂的御前。"
125,"PassageAuthor","(The Báb)","（巴孛）","（巴孛）"
126,"PassageNumber",9,9,9
127,"MainText","O my God, my Lord and my Master! I have detached myself from my kindred and have sought through Thee to become independent of all that dwell on earth and ever ready to receive that which is praiseworthy in Thy sight. Bestow on me such good as will make me independent of aught else but Thee, and grant me an ampler share of Thy boundless favors. Verily, Thou art the Lord of grace abounding.","我的上帝啊，我的主，我的師尊！我已經離開自己的親族，借著祢而尋求超凡脫俗，隨時接受祢眼中的可嘉之物。請賜予我如此善美，讓我除祢之外別無依附。讓我充分享用祢無盡的恩寵吧，祢確然是大慈大悲的主。","我的上帝啊，我的主，我的师尊！我已经离开自己的亲族，借着祢而寻求超凡脱俗，随时接受祢眼中的可嘉之物。请赐予我如此善美，让我除祢之外别无依附。让我充分享用祢无尽的恩宠吧，祢确然是大慈大悲的主。"
128,"PassageAuthor","(The Báb)","（巴孛）","（巴孛）"
129,"PassageNumber",10,10,10
130,"MainText","Lord! Pitiful are we, grant us Thy favor; poor, bestow upon us a share from the ocean of Thy wealth; needy, do Thou satisfy us; abased, give us Thy glory. The fowls of the air and the beasts of the field receive their meat each day from Thee, and all beings partake of Thy care and loving-kindness.","主啊！賜祢的恩惠予可憐的我們，讓窮乏的我們承享祢的富海一滴，滿足貧困的我們，賞賜祢的榮耀給我們堕落的人。空中的飛禽與地上的走獸，每天獲得祢所惠予的肉食，而眾生百類全蒙祢慈愛的照顧。","主啊！我们可怜，恳请祢施与恩宠；我们贫穷，恳请祢惠赐富裕汪洋之一份；我们匮乏，恳请祢满足我们；我们卑下，恳请祢赏赐荣耀。空中的飞禽、地上的走兽，每天都有赖祢赐膳；众生百类，全蒙祢慈爱惠顾。"
131,"MainText","Deprive not this feeble one of Thy wondrous grace and vouchsafe by Thy might unto this helpless soul Thy bounty.","切莫中斷祢所賜予這懦弱者的美妙恩寵，並以祢的神力施惠於這無助的人靈。","切莫中断祢赐予这弱者的美妙恩宠，以祢的神力施惠于这无助的灵魂。"
